history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2024-07-09,Low Sec,92801777.65,4963390.0,7400000.0,39842220.0,25463475.3,663820.0,1988000.0,2423830.0
2024-07-09,Null Sec,693692414.6,3979870.0,473600000.0,1023868370.0,109144420.0,438990.0,85969000.0,43765280.0
2024-07-09,Pochven,12402088.0,0.0,0.0,0.0,4160312.0,0.0,0.0,0.0
2024-07-09,Wormhole,90829108.3,22206618.0,2203000.0,4440530.0,41060216.5,4264707.0,639000.0,474030.0
2024-07-10,High Sec,816256725.15,1757710.0,567791000.0,782457320.0,199106476.95,102160.0,106429000.0,132099650.0
2024-07-10,Low Sec,99508861.3,5528690.0,3212000.0,35236590.0,32414814.6,730120.0,693000.0,5387470.0
2024-07-10,Null Sec,637513291.6,3897090.0,367425000.0,1041116940.0,92604528.65,374600.0,56318000.0,35566360.0
2024-07-10,Pochven,9615680.0,0.0,0.0,0.0,2218016.0,0.0,0.0,0.0
2024-07-10,Wormhole,94460798.2,22249178.0,871000.0,966350.0,32749588.5,4420159.0,156000.0,222480.0
2024-07-11,High Sec,842834315.9,1692510.0,640895000.0,712495820.0,208291248.75,113230.0,122121000.0,118233850.0
2024-07-11,Low Sec,91839914.3,4650150.0,2986000.0,66454720.0,29883737.65,488790.0,875000.0,5769760.0
2024-07-11,Null Sec,594344885.9,3804960.0,388800000.0,879705070.0,76125966.6,361570.0,64400000.0,28330720.0
2024-07-11,Pochven,6420584.0,0.0,0.0,0.0,1532640.0,0.0,0.0,0.0
2024-07-11,Wormhole,103324753.4,23403343.0,546000.0,2555220.0,35095388.1,4356272.0,155000.0,941360.0
2024-07-12,High Sec,820246919.65,1405910.0,648640000.0,927290750.0,206771721.4,58460.0,120417000.0,157229730.0
2024-07-12,Low Sec,85739670.95,4578000.0,4960000.0,44040930.0,30418898.35,594770.0,1845000.0,3302410.0
2024-07-12,Null Sec,635564960.5,3897210.0,374281000.0,1110060040.0,94844763.0,408330.0,69215000.0,44214140.0
